mid_price_top,mid_price_mean,mid_price_mid,mid_price_market_top,mid_price_market_mean,mid_price_market_mid,book_imbalance_0.5_1sec,timestamp
36953000,36955650,36954000,36945534.27065026,36953876.360977195,36937034.07675426,153580934.47450155,2023-45-05/30/23 01:45:03
36953000,36955650,36954000,36945534.27065026,36953876.360977195,36937034.07675426,153580934.47450155,2023-45-05/30/23 01:45:04
36953000,36955650,36954000,36945534.27065026,36953876.360977195,36937034.07675426,153580934.47450155,2023-45-05/30/23 01:45:05
36953000,36955650,36954000,36945534.27065026,36953876.360977195,36937034.07675426,153580934.47450155,2023-45-05/30/23 01:45:06
36953000,36952200,36948500,36950241.37931035,36939425.95132446,36952460.04917025,127963297.96398422,2023-45-05/30/23 01:45:07
36951000,36947550,36945750,36945035.92814371,36936293.317305736,36933794.81686248,138160953.22512254,2023-45-05/30/23 01:45:08
36948500,36948900,36945250,36947323.07692308,36932555.67411878,36931891.03200199,148327650.54054388,2023-45-05/30/23 01:45:09
36948000,36946100,36944500,36940350.0,36931424.89723682,36945870.4735376,146985946.99439114,2023-45-05/30/23 01:45:10
36944000,36942800,36940750,36942876.01957586,36934830.17315275,36946391.886862665,154756118.25038952,2023-45-05/30/23 01:45:11
36944000,36942600,36940750,36942876.01957586,36935002.329450905,36946391.886862665,154137527.52525494,2023-45-05/30/23 01:45:12
36942000,36939450,36939500,36951252.70758123,36933251.22737087,36948850.25817557,138032763.02779105,2023-45-05/30/23 01:45:13
36941000,36938600,36938750,36945592.27467812,36940143.96234138,36927685.38011696,158917945.09530914,2023-45-05/30/23 01:45:14
36942500,36941300,36941500,36950706.280281566,36950720.86759502,36946650.82728592,177208261.1802726,2023-45-05/30/23 01:45:15
36942500,36941300,36941500,36950706.280281566,36950720.86759502,36946650.82728592,177208261.1802726,2023-45-05/30/23 01:45:16
36942500,36941300,36941500,36950706.280281566,36950720.86759502,36946650.82728592,177208261.1802726,2023-45-05/30/23 01:45:17
36942500,36941300,36941500,36950706.280281566,36950720.86759502,36946650.82728592,177208261.1802726,2023-45-05/30/23 01:45:18
36944500,36944100,36944000,36951561.538461536,36947732.27376061,36948845.00827358,139499327.00134277,2023-45-05/30/23 01:45:19
36944500,36944100,36944000,36951561.538461536,36947732.27376061,36948845.00827358,139499327.00134277,2023-45-05/30/23 01:45:20
36944500,36944100,36944000,36951561.538461536,36947732.27376061,36948845.00827358,139499327.00134277,2023-45-05/30/23 01:45:21
36944500,36944100,36944000,36951561.538461536,36947732.27376061,36948845.00827358,139499327.00134277,2023-45-05/30/23 01:45:22
36943500,36942750,36942500,36952920.21378126,36944583.835162036,36942854.09567943,156505975.18594158,2023-45-05/30/23 01:45:23
36943500,36942750,36942500,36952920.21378126,36944583.835162036,36942854.09567943,156505975.18594158,2023-45-05/30/23 01:45:24
36942500,36941400,36942000,36950697.543066934,36945058.65432967,36941906.15998227,177358560.78696012,2023-45-05/30/23 01:45:25
36942500,36941400,36942000,36950697.543066934,36945058.65432967,36941906.15998227,177358560.78696012,2023-45-05/30/23 01:45:26
36942500,36941400,36942000,36950697.543066934,36947608.146225885,36941906.15998227,171130078.13087195,2023-45-05/30/23 01:45:27
36942500,36941400,36942000,36950697.543066934,36947608.146225885,36941906.15998227,171130078.13087195,2023-45-05/30/23 01:45:28
36942500,36941400,36942000,36950697.543066934,36947608.146225885,36941906.15998227,171130078.13087195,2023-45-05/30/23 01:45:29
36944500,36944100,36944000,36948821.22905028,36944158.487218246,36949906.750572085,129471392.22491074,2023-45-05/30/23 01:45:30
36944500,36944100,36944000,36948821.22905028,36944158.487218246,36949906.750572085,129471392.22491074,2023-45-05/30/23 01:45:31
36944500,36944100,36944000,36948821.22905028,36945900.25243874,36949906.750572085,126392847.68790016,2023-45-05/30/23 01:45:32
36944500,36944100,36944000,36948821.22905028,36945900.25243874,36949906.750572085,126392847.68790016,2023-45-05/30/23 01:45:33
36943500,36943050,36943000,36952923.61111111,36944982.985273466,36959684.64536903,137324863.8659106,2023-45-05/30/23 01:45:34
36943500,36943050,36943000,36952921.52445321,36944893.89195548,36959684.64536903,137182131.69250682,2023-45-05/30/23 01:45:35
36942500,36941700,36942250,36950693.16919659,36945471.4156898,36947577.15924231,149768820.91615313,2023-45-05/30/23 01:45:36
36942500,36941700,36942250,36950693.16919659,36945471.4156898,36947577.15924231,149768820.91615313,2023-45-05/30/23 01:45:37
36942500,36941700,36942250,36950693.16919659,36945471.4156898,36947577.15924231,149768820.91615313,2023-45-05/30/23 01:45:38
36942500,36941700,36942250,36950693.16919659,36945471.4156898,36947577.15924231,149768820.91615313,2023-45-05/30/23 01:45:39
36939500,36940650,36941250,36944992.746797286,36949623.72767972,36945088.00657174,162542772.50600797,2023-45-05/30/23 01:45:40
36942500,36942050,36942250,36950707.08661418,36948190.99709803,36958107.305550866,137209320.09448496,2023-45-05/30/23 01:45:41
36942500,36941650,36941500,36950707.08661418,36950779.802358285,36946652.11333024,174966021.6466069,2023-45-05/30/23 01:45:42
36948000,36943700,36943250,36952382.88920057,36947196.43117262,36945838.1270903,146901821.95131373,2023-45-05/30/23 01:45:43
36948000,36944700,36944000,36952382.88920057,36944676.5628635,36947446.60194176,137059429.33741724,2023-45-05/30/23 01:45:44
36943500,36943400,36943000,36952921.52445321,36943341.793877244,36959684.64536903,144684971.62524107,2023-45-05/30/23 01:45:45
36943500,36942800,36942750,36952921.52445321,36946359.45780302,36943149.922720246,149589014.5679593,2023-45-05/30/23 01:45:46
36943500,36943550,36943500,36952921.52445321,36945302.35081043,36944703.86784851,129766273.27329826,2023-45-05/30/23 01:45:47
36943500,36942550,36942750,36952921.52445321,36946265.545417674,36943149.922720246,150284345.20981178,2023-45-05/30/23 01:45:48
36943500,36943550,36943500,36952921.52445321,36945302.35081043,36944703.86784851,129766273.27329826,2023-45-05/30/23 01:45:49
36943500,36942550,36942750,36952921.52445321,36946265.545417674,36943149.922720246,150284345.20981178,2023-45-05/30/23 01:45:50
36948000,36943850,36943250,36952217.08185053,36947275.88481208,36945838.1270903,143092619.49062505,2023-45-05/30/23 01:45:51
36948000,36943850,36943250,36952217.08185053,36947275.88481208,36945838.1270903,143092619.49062505,2023-45-05/30/23 01:45:52
36948000,36943850,36943250,36952217.08185053,36947275.88481208,36945838.1270903,143092619.49062505,2023-45-05/30/23 01:45:53
36948000,36943850,36943250,36952217.08185053,36947275.88481208,36945838.1270903,143092619.49062505,2023-45-05/30/23 01:45:54
36948000,36943850,36943250,36952217.08185053,36947275.88481208,36945838.1270903,143092619.49062505,2023-45-05/30/23 01:45:55
36948000,36943850,36943250,36952217.08185053,36947275.88481208,36945838.1270903,143092619.49062505,2023-45-05/30/23 01:45:56
36948000,36943750,36943250,36952217.08185053,36947082.749211736,36930687.5,137049056.38755813,2023-45-05/30/23 01:45:57
36948000,36943750,36943250,36952217.08185053,36947082.749211736,36930687.5,137049056.38755813,2023-45-05/30/23 01:45:58
36948000,36943350,36942500,36952217.08185053,36951818.275016144,36930523.31002331,166517552.24525365,2023-45-05/30/23 01:45:59
36948000,36943350,36942500,36952217.08185053,36951818.275016144,36930523.31002331,166517552.24525365,2023-46-05/30/23 01:46:00
36948000,36943350,36942500,36952183.67346939,36951814.066456504,36930523.31002331,166437416.97099146,2023-46-05/30/23 01:46:01
36948000,36943350,36942500,36952183.67346939,36951814.066456504,36930523.31002331,166437416.97099146,2023-46-05/30/23 01:46:02
36948000,36943350,36942500,36952183.67346939,36951814.066456504,36930523.31002331,166437416.97099146,2023-46-05/30/23 01:46:03
36948000,36943350,36942500,36952183.67346939,36951814.066456504,36930523.31002331,166437416.97099146,2023-46-05/30/23 01:46:04
36948000,36943350,36942500,36952183.67346939,36951814.066456504,36930523.31002331,166437416.97099146,2023-46-05/30/23 01:46:05
36948000,36943350,36942500,36952183.67346939,36951814.066456504,36930523.31002331,166437416.97099146,2023-46-05/30/23 01:46:06
36948000,36943350,36942500,36952183.67346939,36951814.066456504,36930523.31002331,166437416.97099146,2023-46-05/30/23 01:46:07
36948000,36943350,36942500,36952183.67346939,36951814.066456504,36930523.31002331,166437416.97099146,2023-46-05/30/23 01:46:08
36948000,36943800,36943000,36952183.67346939,36950948.26515378,36930270.71320181,171006835.12841728,2023-46-05/30/23 01:46:09
36948000,36942950,36942500,36951981.481481485,36951681.220006675,36930523.31002331,169627257.21560815,2023-46-05/30/23 01:46:10
36948000,36942950,36942500,36951981.481481485,36946508.55186105,36928067.84376064,159547143.899208,2023-46-05/30/23 01:46:11
36948000,36942750,36942500,36951981.481481485,36944928.41858614,36928067.84376064,166896978.5519519,2023-46-05/30/23 01:46:12
36948000,36942750,36942500,36951981.481481485,36944928.41858614,36928067.84376064,166896978.5519519,2023-46-05/30/23 01:46:13
36947500,36942050,36942500,36948588.00773694,36944393.51425943,36928067.84376064,155312777.68825442,2023-46-05/30/23 01:46:14
36947500,36942050,36942500,36948588.00773694,36944405.5544613,36928067.84376064,155333140.5634274,2023-46-05/30/23 01:46:15
36947500,36942050,36942500,36948588.00773694,36944405.5544613,36928067.84376064,155333140.5634274,2023-46-05/30/23 01:46:16
36947500,36942050,36942500,36948588.00773694,36944405.5544613,36928067.84376064,155333140.5634274,2023-46-05/30/23 01:46:17
36947500,36942050,36942500,36948588.00773694,36944405.5544613,36928067.84376064,155333140.5634274,2023-46-05/30/23 01:46:18
36942500,36937900,36937750,36934854.271356784,36944790.90761355,36922487.8954608,139493204.49060783,2023-46-05/30/23 01:46:19
36941000,36936850,36936250,36946145.929339476,36944670.26414479,36932113.46902655,167729337.7572271,2023-46-05/30/23 01:46:20
36941000,36937550,36936500,36946145.929339476,36946190.28999625,36925638.79352624,159853865.98458335,2023-46-05/30/23 01:46:21
36941000,36937550,36936500,36946430.3599374,36946195.59456178,36925638.79352624,159692851.50320953,2023-46-05/30/23 01:46:22
36940000,36936000,36936000,36950718.96053898,36945192.69213348,36935919.11808759,169964752.64149153,2023-46-05/30/23 01:46:23
36939000,36935250,36935750,36938216.41791045,36945173.0116434,36941877.52884133,171194393.46857202,2023-46-05/30/23 01:46:24
36938000,36936000,36937000,36942019.03367496,36938488.11455424,36931430.89430894,176426791.27825233,2023-46-05/30/23 01:46:25
36940500,36937600,36938250,36930010.764166884,36940439.618181005,36922902.25674091,197416247.2604395,2023-46-05/30/23 01:46:26
36940500,36937600,36938250,36930010.764166884,36940439.618181005,36922902.25674091,197416247.2604395,2023-46-05/30/23 01:46:27
36940500,36937600,36938250,36929266.53177596,36940290.16415561,36922902.25674091,194768866.55832955,2023-46-05/30/23 01:46:28
36938500,36937200,36938750,36932367.088607594,36939455.028816186,36931235.391923994,163790152.1718197,2023-46-05/30/23 01:46:29
36937500,36934500,36934500,36937890.4109589,36938578.44661751,36934691.43669204,143103745.44118613,2023-46-05/30/23 01:46:30
36937500,36934500,36934500,36937890.4109589,36938578.44661751,36934691.43669204,143103745.44118613,2023-46-05/30/23 01:46:31
36935000,36928750,36926250,36933383.67346938,36939151.44570456,36946393.43065693,187030366.6455957,2023-46-05/30/23 01:46:32
36935000,36929300,36926750,36933383.67346938,36936988.577796124,36949323.761118166,162734540.8820184,2023-46-05/30/23 01:46:33
36933000,36928600,36928000,36934957.67195767,36930609.42635798,36939497.778414786,175642568.35253218,2023-46-05/30/23 01:46:34
36933000,36928600,36928000,36934957.67195767,36930609.42635798,36939497.778414786,175642568.35253218,2023-46-05/30/23 01:46:35
36933000,36928800,36928000,36934957.67195767,36930986.2871813,36939497.778414786,171816695.60948524,2023-46-05/30/23 01:46:36
36933000,36928800,36928000,36934957.67195767,36930986.2871813,36939497.778414786,171816695.60948524,2023-46-05/30/23 01:46:37
36933000,36928800,36928000,36934452.38095238,36930962.671483345,36939497.778414786,171441171.08014315,2023-46-05/30/23 01:46:38
36933000,36930300,36931250,36934452.38095238,36932302.47843627,36936156.68807595,168849698.53907567,2023-46-05/30/23 01:46:39
36933000,36930300,36931250,36934452.38095238,36935152.335217044,36945739.77918233,170620317.27192926,2023-46-05/30/23 01:46:40
36933000,36929700,36931000,36934452.38095238,36931724.64791861,36936555.39160045,162027513.38906983,2023-46-05/30/23 01:46:41
36933000,36929700,36931000,36934452.38095238,36931724.64791861,36936555.39160045,162027513.38906983,2023-46-05/30/23 01:46:42
36933000,36930300,36931250,36934452.38095238,36935219.16975612,36945781.1096225,170960039.32637855,2023-46-05/30/23 01:46:43
36933000,36930300,36931250,36934452.38095238,36935219.16975612,36945781.1096225,170960039.32637855,2023-46-05/30/23 01:46:44
36933000,36929700,36931000,36934452.38095238,36931724.19867167,36936554.11157142,162027153.4829007,2023-46-05/30/23 01:46:45
36933000,36929700,36931000,36934452.38095238,36931724.19867167,36936554.11157142,162027153.4829007,2023-46-05/30/23 01:46:46
36931000,36928600,36930000,36934974.52229299,36930948.99508913,36930288.451489285,152741304.87559587,2023-46-05/30/23 01:46:47
36931000,36928600,36930000,36934974.52229299,36930948.99508913,36930288.451489285,152741304.87559587,2023-46-05/30/23 01:46:48
36931000,36932350,36933000,36934974.52229299,36936944.365703605,36923439.3694422,151829485.05530083,2023-46-05/30/23 01:46:49
36931000,36932350,36933000,36934974.52229299,36936886.09813998,36923439.3694422,151519508.35544482,2023-46-05/30/23 01:46:50
36931000,36932350,36933000,36934974.52229299,36936886.09813998,36923439.3694422,151519508.35544482,2023-46-05/30/23 01:46:51
36931000,36932650,36934000,36934974.52229299,36937269.32929851,36918182.34165067,153133645.38164273,2023-46-05/30/23 01:46:52
36931000,36932650,36934000,36934974.52229299,36937269.32929851,36918182.34165067,153133645.38164273,2023-46-05/30/23 01:46:53
36931000,36932650,36934000,36934974.52229299,36934640.08230453,36918182.34165067,146531011.28368342,2023-46-05/30/23 01:46:54
36931000,36931800,36933000,36934974.52229299,36936104.835901566,36923439.3694422,140964085.04115394,2023-46-05/30/23 01:46:55
36931000,36931800,36933000,36934974.52229299,36936104.835901566,36923439.3694422,140964085.04115394,2023-46-05/30/23 01:46:56
36931000,36931800,36933000,36934974.52229299,36936104.835901566,36923439.3694422,140964085.04115394,2023-46-05/30/23 01:46:57
36931000,36931800,36933000,36934974.52229299,36933628.033720665,36923439.3694422,134135958.0593108,2023-46-05/30/23 01:46:58
36931000,36931800,36933000,36934974.52229299,36936104.835901566,36923439.3694422,140964085.04115394,2023-46-05/30/23 01:46:59
36931000,36931800,36933000,36934974.52229299,36933628.033720665,36923439.3694422,134135958.0593108,2023-47-05/30/23 01:47:00
36931000,36931800,36933000,36934974.52229299,36936104.835901566,36923439.3694422,140964085.04115394,2023-47-05/30/23 01:47:01
36934000,36933100,36934000,36932560.91370558,36935061.93771627,36918182.34165067,151022991.75069007,2023-47-05/30/23 01:47:02
36939000,36940700,36940000,36940085.38899431,36946926.90590028,36940238.68488472,137740673.8512207,2023-47-05/30/23 01:47:03
36940500,36943200,36940500,36951234.34991975,36948866.38890993,36934913.35853812,141536942.01082957,2023-47-05/30/23 01:47:04
36940500,36941300,36940000,36951234.34991975,36947104.30035535,36940238.68488472,140275588.50294986,2023-47-05/30/23 01:47:05
36940500,36941300,36940000,36951234.34991975,36943827.48109047,36940238.68488472,141810373.71895114,2023-47-05/30/23 01:47:06
36940500,36941300,36940000,36940340.15345269,36943506.90347769,36940238.68488472,147578395.2058732,2023-47-05/30/23 01:47:07
36941500,36941650,36941750,36935573.97959184,36937993.94779673,36944213.15192744,166649804.3061758,2023-47-05/30/23 01:47:08
36940500,36939200,36938750,36935782.60869565,36945351.46627021,36940158.53658537,155254227.79661438,2023-47-05/30/23 01:47:09
36940500,36939200,36938750,36935782.60869565,36945351.46627021,36940158.53658537,155254227.79661438,2023-47-05/30/23 01:47:10
36940500,36940400,36938750,36935782.60869565,36953324.11337807,36940158.53658537,170837010.49601284,2023-47-05/30/23 01:47:11
36940500,36940400,36938750,36935782.60869565,36946490.32069117,36940158.53658537,158979249.20942977,2023-47-05/30/23 01:47:12
